,0,1,2,3,4,5,6,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.22103172013862435,0.6856770753166909,0.6087106018322826,0.6087106018322826,0.6087106018322826,0.6087106018322826,0.6087106018322826,0.6087106018322826
