,0,1,2,3,4,5,6,7
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.079889581857537,0.37483883548494523,0.4663681233809796,0.4157997930293844,0.2683211553288112,0.3410928416406465,0.4157997930293844,0.37483883548494523
