,0
0,0.7777777777777778
1,0.7777777777777778
2,0.7777777777777778
3,0.7777777777777778
4,0.7777777777777778
5,0.7777777777777778
6,0.7777777777777778
7,0.7777777777777778
8,0.7777777777777778
9,0.7777777777777778
10,0.7777777777777778
11,0.7777777777777778
12,0.7777777777777778
13,0.7777777777777778
14,0.7777777777777778
15,0.7777777777777778
16,0.7777777777777778
17,0.7777777777777778
18,0.7777777777777778
19,0.7777777777777778
20,0.7777777777777778
21,0.7777777777777778
22,0.7777777777777778
23,0.7777777777777778
24,0.7777777777777778
25,0.7777777777777778
26,0.7777777777777778
27,0.7777777777777778
28,0.7777777777777778
29,0.7777777777777778
30,0.7777777777777778
31,0.7777777777777778
32,0.7777777777777778
33,0.7777777777777778
34,0.7777777777777778
35,0.7777777777777778
36,0.7777777777777778
37,0.7777777777777778
38,0.7777777777777778
39,0.7777777777777778
40,0.7777777777777778
41,0.7777777777777778
42,0.7777777777777778
43,0.7777777777777778
44,0.7777777777777778
45,0.7777777777777778
46,0.7777777777777778
47,0.7777777777777778
48,0.7777777777777778
49,0.7777777777777778
50,0.7823529411764706
51,0.8048780487804879
52,0.808641975308642
53,0.8136645962732919
54,0.8136645962732919
55,0.8238993710691824
56,0.8227848101265823
57,0.821656050955414
58,0.821656050955414
59,0.821656050955414
60,0.821656050955414
61,0.821656050955414
62,0.8258064516129032
63,0.8300653594771242
64,0.8300653594771242
65,0.8289473684210527
66,0.8333333333333334
67,0.8333333333333334
68,0.8333333333333334
69,0.8389261744966443
70,0.8493150684931506
71,0.8541666666666666
72,0.8591549295774648
73,0.8571428571428571
74,0.8623188405797102
75,0.8613138686131386
76,0.8656716417910447
77,0.8778625954198473
78,0.8846153846153846
79,0.889763779527559
80,0.8888888888888888
81,0.9032258064516129
82,0.9180327868852459
83,0.9333333333333333
84,0.9401709401709402
85,0.9380530973451328
86,0.9459459459459459
87,0.944954128440367
88,0.9532710280373832
89,0.9509803921568627
90,0.96
91,0.9690721649484536
92,0.967741935483871
93,0.9666666666666667
94,0.9659090909090909
95,0.9629629629629629
96,0.9726027397260274
97,0.9649122807017544
98,1.0
