,0
0,0.8333333333333334
1,0.8333333333333334
2,0.8333333333333334
3,0.8333333333333334
4,0.8333333333333334
5,0.8333333333333334
6,0.8333333333333334
7,0.8333333333333334
8,0.8333333333333334
9,0.8333333333333334
10,0.8333333333333334
11,0.8333333333333334
12,0.8333333333333334
13,0.8333333333333334
14,0.8333333333333334
15,0.8333333333333334
16,0.8333333333333334
17,0.8333333333333334
18,0.8333333333333334
19,0.8333333333333334
20,0.8333333333333334
21,0.8333333333333334
22,0.8333333333333334
23,0.8333333333333334
24,0.8333333333333334
25,0.8333333333333334
26,0.8333333333333334
27,0.8333333333333334
28,0.8333333333333334
29,0.8333333333333334
30,0.8333333333333334
31,0.8333333333333334
32,0.8333333333333334
33,0.8333333333333334
34,0.8333333333333334
35,0.8333333333333334
36,0.8333333333333334
37,0.8333333333333334
38,0.8333333333333334
39,0.8333333333333334
40,0.8333333333333334
41,0.8333333333333334
42,0.8333333333333334
43,0.8333333333333334
44,0.8333333333333334
45,0.8333333333333334
46,0.8333333333333334
47,0.8333333333333334
48,0.8333333333333334
49,0.8333333333333334
50,0.8333333333333334
51,0.8260869565217391
52,0.8260869565217391
53,0.8260869565217391
54,0.8260869565217391
55,0.8260869565217391
56,0.8260869565217391
57,0.8260869565217391
58,0.8260869565217391
59,0.8260869565217391
60,0.8260869565217391
61,0.8260869565217391
62,0.8181818181818182
63,0.8095238095238095
64,0.8095238095238095
65,0.8
66,0.8
67,0.8
68,0.8
69,0.8
70,0.8
71,0.8
72,0.8
73,0.7894736842105263
74,0.7894736842105263
75,0.7894736842105263
76,0.7894736842105263
77,0.7894736842105263
78,0.7894736842105263
79,0.7894736842105263
80,0.7777777777777778
81,0.8235294117647058
82,0.875
83,0.875
84,0.875
85,0.8666666666666667
86,0.8666666666666667
87,0.8666666666666667
88,0.8666666666666667
89,0.8571428571428571
90,0.9230769230769231
91,0.9230769230769231
92,0.9230769230769231
93,0.9230769230769231
94,0.9230769230769231
95,0.9166666666666666
96,0.9166666666666666
97,0.8888888888888888
98,1.0
